City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
367,mount pearl,47.5166,-52.7813,-1.69,81,100,5.14,CA,1699858819
368,mokhsogollokh,61.4681,128.9203,-14.87,90,100,2.82,RU,1699858819
369,fort bragg,35.139,-79.006,8.05,84,0,0.89,US,1699858820
370,tralee,52.2704,-9.7026,11.3,84,65,15.8,IE,1699858821
371,east london,-33.0153,27.9116,18.52,63,0,6.69,ZA,1699858821
372,san rafael,-34.6177,-68.3301,9.76,35,0,0.76,AR,1699858600
373,aegina,37.7467,23.4275,19.92,80,100,0.95,GR,1699858822
374,neiafu,-18.65,-173.9833,25.38,94,100,4.12,TO,1699858822
375,hagenbach,49.0261,8.2375,12.09,94,100,3.86,DE,1699858823
376,meadow lakes,61.6247,-149.6011,-2.11,91,0,0.0,US,1699858823
377,evanston,42.0411,-87.6901,10.15,54,0,4.63,US,1699858824
378,port douglas,-16.4833,145.4667,26.08,65,89,3.77,AU,1699858824
379,arhribs,36.7936,4.3116,16.37,66,14,3.02,DZ,1699858824
380,kourou,5.1552,-52.6478,25.43,88,6,2.82,GF,1699858808
381,bikenibeu village,1.3673,173.1241,28.98,89,75,2.06,KI,1699858825
382,saravia,10.8775,122.9677,29.3,76,47,3.9,PH,1699858825
383,olinda,-8.0089,-34.8553,25.85,73,20,1.54,BR,1699858826
384,camacupa,-12.0167,17.4833,19.9,79,100,0.78,AO,1699858826
385,palmer,42.1584,-72.3287,-1.62,68,0,1.24,US,1699858800
386,basco,20.4487,121.9702,26.21,75,100,15.11,PH,1699858826
387,correntina,-13.3433,-44.6367,22.5,40,0,1.83,BR,1699858826
388,nogliki,51.8333,143.1667,-4.81,68,100,6.71,RU,1699858827
389,pokhara,28.2333,83.9833,23.86,46,0,2.63,NP,1699858563
390,toliara,-23.35,43.6667,24.76,75,0,2.06,MG,1699858828
391,inari,68.906,27.0288,-13.89,99,100,1.46,FI,1699858828
392,codrington,-38.2667,141.9667,15.45,57,100,5.45,AU,1699858829
393,san patricio,28.017,-97.5169,17.13,97,100,4.62,US,1699858829
394,muroto-misakicho,33.2833,134.15,12.63,54,6,1.58,JP,1699858830
395,embrun,44.5639,6.4953,10.73,92,82,4.0,FR,1699858831
396,kodiak,57.79,-152.4072,3.38,53,100,1.44,US,1699858831
397,kyren,51.6828,102.1408,-2.25,64,14,0.45,RU,1699858833
398,dokkum,53.3222,5.997,6.0,93,100,4.12,NL,1699858651
399,nelson bay,-32.7167,152.15,22.22,65,88,3.13,AU,1699858835
400,fabens,31.5023,-106.1586,15.32,72,92,6.47,US,1699858835
401,murehwa,-17.6432,31.784,27.24,37,45,3.37,ZW,1699858836
402,uturoa,-16.7333,-151.4333,27.37,79,70,1.69,PF,1699858836
403,prince george,53.9166,-122.753,3.12,77,100,4.12,CA,1699858605
404,afif,23.9065,42.9172,24.66,32,100,7.33,SA,1699858837
405,gamba,-2.65,10.0,26.23,82,89,1.15,GA,1699858838
406,cururupu,-1.8283,-44.8683,22.55,91,0,1.37,BR,1699858838
407,meadow lake,34.8014,-106.5436,8.04,50,0,2.84,US,1699858838
408,yueyang,29.3333,113.0919,12.27,37,10,3.65,CN,1699858838
409,juan griego,11.0817,-63.9655,27.49,83,100,9.39,VE,1699858839
410,bardai,11.65,7.2333,22.65,20,68,5.84,NG,1699858839
411,zeya,53.75,127.2667,-3.62,42,7,2.4,RU,1699858840
412,itaituba,-4.2761,-55.9836,24.96,72,7,1.07,BR,1699858840
413,san julian,21.0167,-102.1667,16.04,71,100,1.62,MX,1699858840
414,nikel,69.4128,30.222,-10.9,95,100,2.78,RU,1699858840
415,carutapera,-1.195,-46.02,27.56,74,0,6.01,BR,1699858841
416,port lincoln,-34.7333,135.8667,16.69,63,100,5.62,AU,1699858841
417,mangrul pir,20.3167,77.35,28.48,32,82,1.94,IN,1699858841
418,newman,37.3138,-121.0208,13.36,38,100,1.95,US,1699858841
419,udangudi,8.4333,78.0167,30.1,56,100,5.9,IN,1699858841
420,al jawf,29.5,38.75,25.78,25,98,2.87,SA,1699858842
421,vegueta,-11.0231,-77.6431,18.32,90,44,5.31,PE,1699858842
422,laojunmiao,39.8333,97.7333,4.32,25,100,3.03,CN,1699858842
423,gereida,11.2811,25.1414,30.57,43,3,1.51,SD,1699858842
424,tallahassee,30.4383,-84.2807,14.36,91,98,1.34,US,1699858811
425,salym,60.0625,71.4789,-0.21,86,98,2.93,RU,1699858843
426,alcantara,-2.4089,-44.4147,26.11,82,5,2.54,BR,1699858843
427,sao vicente,-23.9631,-46.3919,32.1,26,14,0.89,BR,1699858843
428,hit,33.6416,42.8251,25.61,25,95,3.0,IQ,1699858844
429,taco pozo,-25.6167,-63.2833,19.82,92,100,4.97,AR,1699858844
430,olonkinbyen,70.9221,-8.7187,-3.38,69,97,2.67,SJ,1699858844
431,juba,4.8517,31.5825,31.15,46,10,2.44,SS,1699858844
432,nuku'alofa,-21.1333,-175.2,21.19,94,75,7.2,TO,1699858845
433,college station,30.628,-96.3344,13.89,94,100,2.24,US,1699858587
434,prado,-17.3411,-39.2208,21.64,93,6,4.25,BR,1699858845
435,port macquarie,-31.4333,152.9167,20.5,63,49,4.85,AU,1699858779
436,susuman,62.7833,148.1667,-29.08,95,35,1.82,RU,1699858846
437,taslicay,39.6336,43.375,10.48,51,0,1.22,TR,1699858846
438,soio,-6.1349,12.3689,26.21,85,79,1.8,AO,1699858846
439,taoudenni,22.6783,-3.9836,23.62,24,6,5.66,ML,1699858847
440,eyl,7.9803,49.8164,31.57,56,63,8.36,SO,1699858847
441,hastings,50.8552,0.5729,14.86,93,100,10.14,GB,1699858847
442,okhotsk,59.3833,143.3,-18.5,77,33,5.58,RU,1699858848
443,morondava,-20.2833,44.2833,25.6,74,0,3.76,MG,1699858848
444,palapye,-22.546,27.1251,24.56,46,89,8.22,BW,1699858848
445,fort-shevchenko,44.5086,50.263,13.06,56,88,5.73,KZ,1699858849
446,puerto baquerizo moreno,-0.9,-89.6,23.71,84,87,6.15,EC,1699858849
447,gornji milanovac,44.0333,20.45,-0.95,70,24,1.73,RS,1699858849
448,masuguru,-11.3667,38.4167,30.95,54,99,2.65,TZ,1699858849
449,betio village,1.358,172.9211,29.02,77,76,2.58,KI,1699858849
450,fortuna,40.5982,-124.1573,13.85,81,75,4.63,US,1699858849
451,calvinia,-31.4707,19.776,20.9,30,0,5.66,ZA,1699858849
452,laguna,38.421,-121.4238,15.6,72,0,3.6,US,1699858850
453,kawambwa,-9.7915,29.0791,21.46,75,100,1.98,ZM,1699858850
454,solnechnyy,50.7214,136.6319,-11.09,96,100,0.87,RU,1699858850
455,kavieng,-2.5744,150.7967,28.48,68,100,1.65,PG,1699858851
456,brisas barra de suchiate,14.55,-92.2167,24.74,84,12,1.53,MX,1699858851
457,murzuq,25.9155,13.9184,19.43,35,0,1.64,LY,1699858851
458,zhanaozen,43.3,52.8,14.64,29,7,10.57,KZ,1699858852
459,gadzhiyevo,69.2551,33.3362,-4.81,86,100,5.24,RU,1699858852
460,trairi,-3.2778,-39.2689,26.4,71,99,4.63,BR,1699858816
461,lompoc,34.6391,-120.4579,11.44,86,0,1.54,US,1699858599
462,kapa'a,22.0752,-159.319,25.61,83,96,2.68,US,1699858852
463,tanga,-5.0667,39.1,29.12,71,7,2.68,TZ,1699858852
464,jiaojiang,28.6803,121.4428,12.45,45,7,3.66,CN,1699858852
465,bamboo flat,11.7,92.7167,28.05,78,100,2.57,IN,1699858853
466,thurso,58.5927,-3.5259,8.25,88,100,16.62,GB,1699858853
467,namibe,-15.1961,12.1522,22.51,79,7,3.35,AO,1699858853
468,verkhniy ufaley,56.0567,60.2306,2.42,80,100,1.8,RU,1699858854
469,richards bay,-28.783,32.0377,19.68,79,100,2.04,ZA,1699858855
470,kota kinabalu,5.9749,116.0724,32.99,66,40,2.06,MY,1699858855
471,masterton,-40.9597,175.6575,14.38,85,100,5.08,NZ,1699858856
472,indore,22.7179,75.8333,26.1,41,20,3.09,IN,1699858856
473,kasongo-lunda,-6.4667,16.8167,23.34,90,100,1.64,CD,1699858856
474,quincy,42.2529,-71.0023,0.06,76,20,4.12,US,1699858743
475,kalaoa,19.7286,-155.9817,21.84,92,85,0.76,US,1699858856
476,sumter,28.7086,-82.0831,19.52,91,100,4.17,US,1699858856
477,niafunke,15.9322,-3.9906,24.21,12,7,4.73,ML,1699858857
478,nokha,27.6,73.4167,25.24,25,100,1.87,IN,1699858857
479,altai,46.3722,96.2583,-4.7,55,80,1.18,MN,1699858857
480,marsh harbour,26.5412,-77.0636,25.31,65,100,3.3,BS,1699858857
481,sao jose da coroa grande,-8.8978,-35.1478,22.75,82,95,0.66,BR,1699858857
482,westport,41.1415,-73.3579,2.08,71,5,1.79,US,1699858857
483,sona,45.4388,10.8255,7.19,93,20,0.51,IT,1699858858
484,swift current,50.2834,-107.8014,0.45,69,0,3.6,CA,1699858858
485,bryne,58.7354,5.6477,6.66,82,75,2.57,NO,1699858858
486,bei'an,24.5399,109.533,9.14,79,100,4.79,CN,1699858858
487,inirida,3.8653,-67.9239,23.01,99,100,0.68,CO,1699858858
488,attapeu,14.8,106.8333,28.63,86,100,2.13,LA,1699858858
489,anshun,26.25,105.9333,9.74,70,100,1.8,CN,1699858859
490,kalabo,-14.97,22.6814,28.33,47,17,3.47,ZM,1699858859
491,kuching,1.55,110.3333,30.01,85,40,0.51,MY,1699858859
492,tucuma,-0.1833,-50.05,25.13,83,0,3.44,BR,1699858859
493,andergrove,-21.0833,149.1833,28.14,45,0,3.97,AU,1699858859
494,otuzco,-7.9,-78.5833,12.45,59,90,1.47,PE,1699858860
495,tsiombe,-25.3,45.4833,31.98,35,0,3.81,MG,1699858860
496,flying fish cove,-10.4217,105.6791,28.82,69,100,5.66,CX,1699858860
497,charleville-mezieres,49.7667,4.7167,13.21,98,100,6.27,FR,1699858860
498,leava,-14.3,-178.1667,28.16,86,100,6.71,WF,1699858860
499,san matias,-16.3667,-58.4,26.92,59,5,2.31,BO,1699858860
500,port blair,11.6667,92.75,28.02,78,100,2.57,IN,1699858860
501,kununurra,-15.7667,128.7333,24.99,94,75,5.66,AU,1699858861
502,jining,35.405,116.5814,8.63,19,99,0.97,CN,1699858796
503,highland park,42.1817,-87.8003,10.07,56,0,3.6,US,1699858595
504,happy valley-goose bay,53.3168,-60.3315,-2.83,74,20,6.17,CA,1699858861
505,harper,4.375,-7.7169,25.08,92,46,1.03,LR,1699858862
506,chashniki,54.8569,29.1607,4.2,92,100,5.56,BY,1699858862
507,tateyama,34.9833,139.8667,15.22,41,6,4.91,JP,1699858862
508,coari,-4.085,-63.1414,24.51,88,52,1.16,BR,1699858862
509,road town,18.4167,-64.6167,27.05,76,46,8.51,VG,1699858648
510,archangelos,36.2149,28.1149,22.95,73,100,2.83,GR,1699858863
511,nadym,65.5333,72.5167,-7.5,83,14,8.38,RU,1699858863
512,peno,56.9262,32.7426,0.45,98,100,3.73,RU,1699858863
513,san luis,-33.295,-66.3356,9.46,33,0,3.18,AR,1699858863
514,charlottetown,46.2352,-63.1267,0.43,80,40,4.12,CA,1699858824
515,ta`u,-14.2336,-169.5144,28.17,77,8,2.55,AS,1699858863
516,miandrivazo,-19.5167,45.4667,35.89,34,0,0.82,MG,1699858864
517,al bardiyah,31.7561,25.0865,21.05,67,0,3.82,LY,1699858864
518,usogorsk,63.4106,48.6872,-6.3,97,100,6.3,RU,1699858864
519,nioki,-2.7167,17.6833,22.7,94,100,0.36,CD,1699858864
520,arendal,58.4615,8.7725,1.89,85,100,4.2,NO,1699858864
521,bereznik,62.8551,42.7072,-0.92,93,100,5.98,RU,1699858865
522,callao,-12.0667,-77.15,20.95,88,100,3.6,PE,1699858865
523,lingig,8.0389,126.4125,30.71,64,8,3.08,PH,1699858865
524,vila franca do campo,37.7167,-25.4333,20.23,99,100,4.13,PT,1699858865
525,chinde,26.8418,88.0763,21.54,45,0,3.14,NP,1699858865
526,cromwell,41.5951,-72.6454,0.02,84,0,0.0,US,1699858866
527,bay roberts,47.5999,-53.2648,-1.03,77,9,1.34,CA,1699858866
528,coronel dorrego,-38.7187,-61.2873,6.48,25,0,3.32,AR,1699858866
529,aligudarz,33.4006,49.6949,14.53,21,100,0.91,IR,1699858866
530,tamanrasset,22.785,5.5228,15.95,20,0,1.03,DZ,1699858866
531,martuk,50.7475,56.5056,5.21,72,100,6.45,KZ,1699858866
532,capo d'orlando,38.1435,14.7305,19.67,65,100,7.84,IT,1699858867
533,muromtsevo,56.3724,75.2418,2.49,98,100,3.47,RU,1699858867
534,alexandria,31.2156,29.9553,22.3,72,4,2.59,EG,1699858782
535,ghanzi,-21.5667,21.7833,30.62,15,27,5.35,BW,1699858867
536,igarka,67.4667,86.5833,-9.41,95,71,3.66,RU,1699858867
537,mil'kovo,55.6078,37.7956,4.22,93,100,6.54,RU,1699858867
538,mana,5.6592,-53.7767,25.65,89,0,3.55,GF,1699858867
539,north battleford,52.7834,-108.2847,-4.95,74,0,2.57,CA,1699858868
540,savelugu,9.6244,-0.8253,26.97,50,9,1.51,GH,1699858868
541,lushoto,-4.7833,38.2833,20.11,81,100,1.31,TZ,1699858868
542,arcos de la frontera,36.7508,-5.8106,14.62,81,8,1.26,ES,1699858868
543,ljusdal,61.8288,16.0913,-3.88,96,100,2.91,SE,1699858868
544,mlalo,-4.9333,38.9333,28.31,72,19,2.22,TZ,1699858868
545,lexington,37.9887,-84.4777,3.0,80,0,1.54,US,1699858656
546,kudahuvadhoo,2.6708,72.8944,27.92,73,76,2.17,MV,1699858869
547,chizhou,30.6578,117.4831,9.88,39,78,3.26,CN,1699858869
548,ulm,48.3984,9.9916,11.11,90,100,0.89,DE,1699858869
549,abnub,27.2696,31.1511,22.12,40,6,3.46,EG,1699858869
550,as sulayyil,20.4607,45.5779,24.14,30,59,4.76,SA,1699858870
551,igrim,63.1906,64.4162,-6.43,85,10,1.12,RU,1699858870
552,peterhead,57.5058,-1.7981,9.22,92,100,13.78,GB,1699858870
553,pavlohrad,48.5167,35.8667,8.97,66,100,6.37,UA,1699858870
554,berezanskaya,45.7056,39.5932,13.07,64,51,3.97,RU,1699858870
555,weinan,34.5036,109.5089,11.95,23,0,2.95,CN,1699858871
556,fomboni,-12.28,43.7425,27.84,80,8,6.38,KM,1699858871
557,piti village,13.4626,144.6933,30.03,84,14,7.63,GU,1699858871
558,taulaga,-11.0553,-171.0883,29.12,73,77,2.87,AS,1699858871
559,rufino,-34.2683,-62.7126,10.06,41,0,3.65,AR,1699858871
560,arys,42.4252,68.795,10.36,35,100,3.77,KZ,1699858873
561,bereeda,11.8704,51.0579,28.03,72,79,5.45,SO,1699858873
562,guerrero negro,27.9769,-114.0611,18.79,46,0,1.66,MX,1699858873
563,sangueya,10.7,-14.3667,23.0,96,2,1.58,GN,1699858873
564,al muwayh,22.4333,41.7583,25.38,33,81,7.99,SA,1699858873
565,tshabong,-26.05,22.45,27.86,14,0,3.47,BW,1699858874
566,as saffaniyah,27.9708,48.73,27.09,49,100,1.2,SA,1699858874
567,al bayda',32.7627,21.7551,16.93,74,20,5.36,LY,1699858874
568,juva,56.4368,57.9478,2.71,80,100,4.85,RU,1699858874
569,novyy urgal,51.0736,132.5642,-10.76,87,15,1.03,RU,1699858874
570,whakatane,-37.9585,176.9854,18.82,77,6,2.34,NZ,1699858875
571,liuli,-11.0833,34.6333,29.28,58,76,1.53,TZ,1699858875
572,konkwesso,10.8469,4.0984,24.75,29,5,2.24,NG,1699858875
573,jiayuguan,39.8167,98.3,4.9,28,98,3.15,CN,1699858876
574,tobelo,1.7284,128.0095,29.06,74,49,1.48,ID,1699858876
575,sao joao da barra,-21.6403,-41.0511,23.87,88,76,0.49,BR,1699858876
576,robertsport,6.7533,-11.3686,26.96,79,100,3.0,LR,1699858876
